venue,innings,batting_team,bowling_team,batsmen,bowlers,ttr_inn
28,2,13,0,10.86258505,7.33170115,36
28,2,13,0,7.995742395,7.474957866,48
30,1,3,10,8.132996903,7.540746047,47
30,1,3,10,10.76279795,7.518406669,28
30,2,10,3,5.383341332,7.479822516,52
30,2,10,3,13.25812543,9.986546434,25
28,1,7,4,8.076411215,7.452987416,59
28,1,7,4,8.059551907,7.442964654,35
28,2,4,7,10.80594708,10.11751722,55
28,2,4,7,5.371614544,12.64726915,56
30,1,1,2,8.065463071,8.607855239,46
30,1,1,2,8.089759743,4.755318297,35
30,2,2,1,5.281601444,10.24362368,48
30,2,2,1,5.295017012,12.55250506,58
29,1,0,3,13.42182095,7.477116622,54
29,1,0,3,10.2351378,9.901746811,51
29,2,3,0,5.405455646,7.475896121,36
29,2,3,0,8.132996903,7.474957866,51
30,1,10,13,5.429002516,10.22633678,77
30,1,10,13,8.149161819,7.452644968,65
30,2,13,10,10.69322978,7.650707628,54
30,2,13,10,10.79442345,7.359204729,28
28,1,1,7,5.077047972,10.11751722,54
28,1,1,7,10.53536395,7.695193861,43
28,2,7,1,8.076411215,10.23718957,45
28,2,7,1,10.72886879,10.26013876,42
30,1,0,2,5.349394101,9.607855239,48
30,1,0,2,10.45273935,9.750107888,38
30,2,2,0,5.29666519,12.28814508,44
30,2,2,0,8.017650934,11.92783251,56
28,1,3,4,8.132996903,7.506641388,49
28,1,3,4,5.4410318,12.54008308,47
28,2,4,3,8.097526177,9.95694377,66
28,2,4,3,8.146982234,7.30149262,54
29,1,1,10,10.53536395,7.555223871,30
29,1,1,10,7.806808682,5.151492428,46
29,2,10,1,8.149161819,10.14216603,58
29,2,10,1,10.63999522,7.443501056,29
28,1,1,13,7.808636737,9.760997361,40
28,1,1,13,5.363032534,7.769970752,41
28,2,13,1,8.110485811,9.963377285,53
28,2,13,1,5.453429958,9.357314909,47
28,1,3,2,13.40989278,7.518845456,73
28,1,3,2,7.741237409,10.13330926,56
28,2,2,3,5.281601444,9.7861866,57
28,2,2,3,8.002587188,9.986546434,42
30,1,0,4,8.021491959,10.17632138,55
30,1,0,4,10.67423955,7.442964654,39
30,2,4,0,18.69741138,7.404540212,40
30,2,4,0,7.843559653,7.329151411,53
30,1,13,7,13.16482875,12.55469242,63
30,1,13,7,9.699871098,10.22023867,32
30,2,7,13,5.375707498,10.14802326,38
30,2,7,13,8.076411215,12.18537818,49
29,1,7,10,10.804765,7.650707628,48
29,1,7,10,10.72886879,7.635792268,34
29,2,10,7,5.429002516,10.00761176,56
29,2,10,7,5.429002516,7.453226823,56
30,1,7,13,8.127158045,12.36305735,63
30,1,7,13,10.7949129,12.36305735,37
30,2,13,7,16.17285341,10.27707404,32
30,2,13,7,8.018316577,7.674326143,49
28,1,1,10,10.79219028,7.555223871,32
28,1,1,10,10.58157758,5.151492428,36
28,2,10,1,10.73590181,7.554455069,48
28,2,10,1,7.932378879,7.407983113,22
28,1,13,10,8.089050512,7.635792268,112
28,1,13,10,8.022425303,10.09819027,60
28,2,10,13,13.13721486,10.14802326,49
28,2,10,13,5.16675268,9.673581164,52
30,1,13,7,13.51579756,10.04098485,41
30,1,13,7,5.40915509,10.09903902,53
30,2,7,13,8.127158045,12.75008325,61
30,2,7,13,8.106664452,9.769970752,42
7,1,7,1,8.108485396,6.709788091,41
7,1,7,1,8.057738566,12.16369495,57
7,2,1,7,7.2977669,9.375278521,46
7,2,1,7,5.420897624,6.710988128,49
4,1,2,13,10.62197813,9.870501206,33
4,1,2,13,8.061362429,5.242350078,65
4,2,13,2,5.387030139,7.610959914,65
4,2,13,2,5.387030139,10.18890707,58
7,1,0,10,5.349394101,10.10322761,50
7,1,0,10,8.021491959,9.753656409,55
7,2,10,0,10.80333836,10.24458098,35
7,2,10,0,5.374335845,12.63314733,66
4,1,2,4,7.891195853,4.96859501,46
4,2,4,2,7.925720982,3.820070034,45
7,1,7,13,8.127158045,4.675118152,55
7,2,13,7,8.095451039,6.868827755,39
7,1,3,10,8.135636999,7.15879657,32
7,2,10,3,5.383341332,5.373088629,50
4,1,2,0,2.574031268,5.14088498,54
4,2,0,2,18.77110625,6.077748609,45
4,1,4,1,13.318432,4.024649831,32
4,2,1,4,5.363032534,5.414458571,59
7,1,7,3,8.10406128,5.559992758,21
7,2,3,7,8.135636999,6.520861722,45
4,1,0,4,8.021491959,4.96859501,25
4,2,4,0,10.28741654,7.255341987,50
4,1,2,1,5.281601444,4.962501924,51
4,2,1,2,7.933575474,5.568258061,65
7,1,13,10,5.387030139,8.459826565,51
7,2,10,13,8.074422824,7.961125274,56
35,1,3,0,8.135636999,5.073498399,37
35,2,0,3,13.36087582,5.552814173,42
35,1,1,5,10.048,5.3526,36
35,2,5,1,10.7987,6.89611,43
